tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres	averageRating	numVotes
tt4046784	movie	Maze Runner: The Scorch Trials	Maze Runner: The Scorch Trials	0	2015	\N	131	Action,Adventure,Sci-Fi	6.3	296145
tt4048272	movie	Toni Erdmann	Toni Erdmann	0	2016	\N	162	Comedy,Drama	7.3	53958
tt4052882	movie	The Shallows	The Shallows	0	2016	\N	86	Drama,Horror,Thriller	6.3	150899
tt4056738	movie	Do You Believe?	Do You Believe?	0	2015	\N	120	Drama	6.1	8571
tt4057376	movie	I Am Dragon	On - drakon	0	2015	\N	110	Adventure,Fantasy,Romance	6.8	6931
tt4058500	movie	A Perfect Man	Un homme idéal	0	2015	\N	104	Drama,Thriller	6.8	5169
tt4061620	movie	Firebird	Firebird	0	2021	\N	107	Biography,Drama,Romance	7.1	14261
tt4062536	movie	Green Room	Green Room	0	2015	\N	95	Crime,Horror,Music	7.0	149383
tt4065552	movie	The Unknown Soldier	Tuntematon sotilas	0	2017	\N	132	Drama,War	7.7	14088
tt4068576	movie	The Nightingale	The Nightingale	0	2018	\N	136	Adventure,Drama,Thriller	7.3	39455
tt4072326	movie	Ali and Nino	Ali and Nino	0	2016	\N	100	Drama,Romance,War	6.8	11585
tt4080672	movie	Daddy or Mommy	Papa ou maman	0	2015	\N	85	Comedy,Drama,Romance	6.0	5183
tt4080728	movie	A Man Called Ove	En man som heter Ove	0	2015	\N	116	Comedy,Drama,Romance	7.7	72752
tt4080768	movie	Summertime	La belle saison	0	2015	\N	105	Drama,Romance	6.7	6102
tt4080956	movie	A Prayer Before Dawn	A Prayer Before Dawn	0	2017	\N	116	Action,Biography,Crime	6.8	27610
tt4081630	movie	The Valet	The Valet	0	2022	\N	124	Comedy,Drama,Romance	6.7	17863
tt4082068	movie	Dheepan	Dheepan	0	2015	\N	115	Crime,Drama	7.2	17662
tt4084744	movie	Battle for Sevastopol	Bitva za Sevastopol	0	2015	\N	110	Action,Biography,Drama	7.0	14800
tt4085084	movie	Disorder	Maryland	0	2015	\N	98	Drama,Thriller	6.2	6930
tt4088268	movie	Department Q: A Conspiracy of Faith	Flaskepost fra P	0	2016	\N	112	Crime,Drama,Mystery	7.0	24088
tt4094724	movie	The Purge: Election Year	The Purge: Election Year	0	2016	\N	108	Action,Horror,Sci-Fi	6.0	116290
tt4103724	movie	Forever My Girl	Forever My Girl	0	2018	\N	108	Comedy,Drama,Music	6.6	23905
tt4104022	movie	People Places Things	People Places Things	0	2015	\N	85	Comedy,Romance	6.8	11402
tt4110568	movie	Dil Dhadakne Do	Dil Dhadakne Do	0	2015	\N	170	Comedy,Drama,Romance	7.0	21293
tt4114744	movie	Whisper If I Forget	Unutursam Fisilda	0	2014	\N	118	Drama,Music,Romance	7.5	18160
tt4116284	movie	The Lego Batman Movie	The Lego Batman Movie	0	2017	\N	104	Action,Adventure,Animation	7.3	185559
tt4120176	movie	Things to Come	L'avenir	0	2016	\N	102	Drama	6.9	15211
tt4123430	movie	Fantastic Beasts: The Crimes of Grindelwald	Fantastic Beasts: The Crimes of Grindelwald	0	2018	\N	134	Adventure,Family,Fantasy	6.5	324195
tt4123432	movie	Fantastic Beasts: The Secrets of Dumbledore	Fantastic Beasts: The Secrets of Dumbledore	0	2022	\N	142	Adventure,Fantasy	6.2	186303
tt4126304	movie	Cartel Land	Cartel Land	0	2015	\N	100	Documentary	7.3	19061
tt4126438	movie	The Ones Below	The Ones Below	0	2015	\N	87	Drama,Thriller	6.1	11501
tt4129428	movie	Jagga Jasoos	Jagga Jasoos	0	2017	\N	161	Adventure,Comedy,Musical	6.4	12803
tt4131800	movie	My Little Pony: The Movie	My Little Pony: The Movie	0	2017	\N	99	Adventure,Animation,Comedy	6.1	8658
tt4136056	movie	The Seven Five	The Seven Five	0	2014	\N	104	Biography,Crime,Documentary	7.6	6552
tt4136084	movie	Florence Foster Jenkins	Florence Foster Jenkins	0	2016	\N	111	Biography,Comedy,Drama	6.8	61383
tt4139124	movie	Keanu	Keanu	0	2016	\N	100	Action,Comedy,Crime	6.2	54197
tt4139588	movie	Polar	Polar	0	2019	\N	118	Action,Crime,Thriller	6.3	104300
tt4139928	movie	The Legend of Maula Jatt	The Legend of Maula Jatt	0	2022	\N	153	Action,Drama,Fantasy	8.5	11426
tt4145178	movie	Listen to Me Marlon	Listen to Me Marlon	0	2015	\N	103	Biography,Documentary	8.1	8100
tt4154664	movie	Captain Marvel	Captain Marvel	0	2019	\N	123	Action,Adventure,Sci-Fi	6.7	641930
tt4154756	movie	Avengers: Infinity War	Avengers: Infinity War	0	2018	\N	149	Action,Adventure,Sci-Fi	8.4	1313112
tt4154796	movie	Avengers: Endgame	Avengers: Endgame	0	2019	\N	181	Action,Adventure,Sci-Fi	8.4	1383085
tt4158096	movie	Free Fire	Free Fire	0	2016	\N	91	Action,Comedy,Crime	6.3	52559
tt4158624	movie	3 Generations	3 Generations	0	2015	\N	92	Drama	6.0	7215
tt4158876	movie	Other People	Other People	0	2016	\N	97	Comedy,Drama	6.8	12911
tt4160708	movie	Don't Breathe	Don't Breathe	0	2016	\N	88	Crime,Horror,Thriller	7.1	321716
tt4163264	movie	Sperm Whale	Nahang e Anbar	0	2015	\N	87	Comedy,Drama,Romance	6.3	6070
tt4168188	movie	Chaar Sahibzaade	Chaar Sahibzaade	0	2014	\N	135	Animation,History	7.7	8043
tt4169250	movie	M.S. Dhoni: The Untold Story	M.S. Dhoni: The Untold Story	0	2016	\N	184	Biography,Drama,Sport	8.0	72893
tt4172430	movie	13 Hours: The Secret Soldiers of Benghazi	13 Hours: The Secret Soldiers of Benghazi	0	2016	\N	144	Action,Drama,History	7.3	174066
tt4176826	movie	Look Who's Back	Er ist wieder da	0	2015	\N	116	Comedy,Drama,Fantasy	7.0	52539
tt4178092	movie	The Gift	The Gift	0	2015	\N	108	Drama,Mystery,Thriller	7.0	181263
tt4180560	movie	Otherhood	Otherhood	0	2019	\N	100	Comedy	6.1	13152
tt4183692	movie	Woodlawn	Woodlawn	0	2015	\N	123	Biography,Drama,History	6.5	8201
tt4185572	movie	The Hunting Ground	The Hunting Ground	0	2015	\N	103	Documentary	7.4	6596
tt4190530	movie	Anthropoid	Anthropoid	0	2016	\N	120	Action,Drama,History	7.2	57586
tt4191702	movie	Norman	Norman: The Moderate Rise and Tragic Fall of a New York Fixer	0	2016	\N	118	Drama,Thriller	6.1	6787
tt4192740	movie	Lemonade	Limonata	0	2015	\N	110	Comedy,Drama	7.4	15048
tt4193072	movie	How to Build a Girl	How to Build a Girl	0	2019	\N	102	Comedy	6.0	5317
tt4193394	movie	Indignation	Indignation	0	2016	\N	110	Drama,Romance	6.7	12905
tt4193400	movie	The People Vs. Fritz Bauer	Der Staat gegen Fritz Bauer	0	2015	\N	105	Biography,Drama,Thriller	7.1	6313
tt4195278	movie	Telling Tales	Bana Masal Anlatma	0	2015	\N	103	Comedy,Fantasy,Romance	7.3	17200
tt4196450	movie	The Birth of a Nation	The Birth of a Nation	0	2016	\N	120	Biography,Drama,History	6.5	22417
tt4196776	movie	Jason Bourne	Jason Bourne	0	2016	\N	123	Action,Thriller	6.6	252092
tt4196848	movie	Mr. Church	Mr. Church	0	2016	\N	104	Comedy,Drama	7.6	32840
tt4207112	movie	Score	Score: A Film Music Documentary	0	2016	\N	93	Documentary,Music	7.5	5083
tt4209788	movie	Molly's Game	Molly's Game	0	2017	\N	140	Biography,Crime,Drama	7.4	198544
tt4210080	movie	The Confirmation	The Confirmation	0	2016	\N	101	Adventure,Comedy,Drama	6.4	7422
tt4218572	movie	Widows	Widows	0	2018	\N	129	Crime,Drama,Thriller	6.8	107488
tt4218696	movie	The Wall	The Wall	0	2017	\N	88	Action,Drama,Thriller	6.2	33739
tt4225622	movie	The Babysitter	The Babysitter	0	2017	\N	85	Comedy,Horror	6.4	117598
tt4226388	movie	Victoria	Victoria	0	2015	\N	138	Crime,Drama,Romance	7.6	65901
tt4229236	movie	Cobain: Montage of Heck	Cobain: Montage of Heck	0	2015	\N	132	Animation,Biography,Documentary	7.5	32967
tt4238858	movie	The Fits	The Fits	0	2015	\N	72	Drama,Music	6.6	5252
tt4244994	movie	The Last Duel	The Last Duel	0	2021	\N	152	Drama,History,Thriller	7.3	198577
tt4244998	movie	Alpha	Alpha	0	2018	\N	96	Adventure,Drama	6.6	70200
tt4257858	movie	Going Clear: Scientology & the Prison of Belief	Going Clear: Scientology and the Prison of Belief	0	2015	\N	119	Documentary	8.0	42069
tt4257926	movie	Miracles from Heaven	Miracles from Heaven	0	2016	\N	109	Biography,Drama,Family	7.1	30722
tt4257940	movie	The Lost Husband	The Lost Husband	0	2020	\N	109	Drama,Romance	6.1	6225
tt4258292	movie	Yennai Arindhaal	Yennai Arindhaal	0	2015	\N	168	Action,Crime,Drama	7.3	10934
tt4258698	movie	Southside with You	Southside with You	0	2016	\N	84	Biography,Drama,History	6.3	10290
tt4262980	movie	Shin Godzilla	Shin Gojira	0	2016	\N	120	Action,Drama,Horror	6.8	42908
tt4263482	movie	The Witch	The VVitch: A New-England Folktale	0	2015	\N	92	Drama,Fantasy,Horror	7.0	337704
tt4266076	movie	The Night Eats the World	La nuit a dévoré le monde	0	2018	\N	93	Drama,Horror,Thriller	6.0	18060
tt4266638	movie	Krisha	Krisha	0	2015	\N	83	Drama	7.1	10552
tt4267026	movie	Hell House LLC	Hell House LLC	0	2015	\N	93	Horror,Mystery	6.4	32315
tt4270516	movie	Grandma	Grandma	0	2015	\N	79	Comedy,Drama	6.7	17574
tt4271820	movie	O Kadhal Kanmani	O Kadhal Kanmani	0	2015	\N	139	Drama,Musical,Romance	7.4	7636
tt4272866	movie	The Boy and the Beast	Bakemono no ko	0	2015	\N	119	Action,Adventure,Animation	7.6	28889
tt4273292	movie	Under the Shadow	Under the Shadow	0	2016	\N	84	Drama,Fantasy,Horror	6.8	31660
tt4273800	movie	The Good Nurse	The Good Nurse	0	2022	\N	121	Biography,Crime,Drama	6.8	87089
tt4273886	movie	The Beauty Inside	Byuti insaideu	0	2015	\N	127	Drama,Fantasy,Romance	7.3	8663
tt4276820	movie	The Founder	The Founder	0	2016	\N	115	Biography,Drama	7.2	196529
tt4284010	movie	What Happened, Miss Simone?	What Happened, Miss Simone?	0	2015	\N	101	Biography,Documentary,Music	7.6	15203
tt4285496	movie	Embrace of the Serpent	El abrazo de la serpiente	0	2015	\N	125	Adventure,Biography,Drama	7.8	25439
tt4288636	movie	James White	James White	0	2015	\N	85	Drama	7.1	7397
tt4291600	movie	Lady Macbeth	Lady Macbeth	0	2016	\N	89	Drama,Romance	6.8	29173
tt4298958	movie	Sweet Bean	An	0	2015	\N	113	Drama	7.4	13720
tt4299300	movie	My Blind Date with Life	Mein Blind Date mit dem Leben	0	2017	\N	111	Biography,Comedy,Drama	7.1	6008
tt4300480	movie	Italian Race	Veloce come il vento	0	2016	\N	118	Drama,Sport	7.2	5851
tt4302938	movie	Kubo and the Two Strings	Kubo and the Two Strings	0	2016	\N	101	Action,Adventure,Animation	7.7	144020
tt4303340	movie	I Am Not a Serial Killer	I Am Not a Serial Killer	0	2016	\N	104	Crime,Drama,Horror	6.2	16688
tt4305148	movie	Lovesong	Lovesong	0	2016	\N	84	Drama,Romance	6.3	5568
tt4309356	movie	Ivy	Sarmasik	0	2015	\N	104	Drama,Fantasy,Thriller	7.9	14288
tt4323594	movie	I'm No Longer Here	Ya no estoy aquí	0	2019	\N	112	Drama	7.3	10038
tt4326444	movie	Julieta	Julieta	0	2016	\N	99	Drama,Mystery,Romance	7.1	34988
tt4329810	movie	QT8: The First Eight	21 Years: Quentin Tarantino	0	2019	\N	103	Documentary	7.3	5477
tt4331970	movie	Being 17	Quand on a 17 ans	0	2016	\N	114	Drama,Romance	7.2	7641
tt4332232	movie	Fractured	Fractured	0	2019	\N	99	Drama,Mystery,Thriller	6.5	106706
tt4333674	movie	Hunterrr	Hunterrr	0	2015	\N	141	Comedy,Romance	7.0	7065
tt4337414	movie	Gopala Gopala	Gopala Gopala	0	2015	\N	153	Comedy,Drama,Fantasy	7.2	5019
tt4341582	movie	Queen of Katwe	Queen of Katwe	0	2016	\N	124	Biography,Drama,Sport	7.4	19555
tt4348012	movie	Mayhem	Mayhem	0	2017	\N	86	Action,Comedy,Horror	6.4	28316
tt4351548	movie	Bomb City	Bomb City	0	2017	\N	98	Crime,Drama	6.8	8861
tt4353250	movie	The Last Black Man in San Francisco	The Last Black Man in San Francisco	0	2019	\N	121	Drama	7.2	22748
tt4353996	movie	The King's Choice	Kongens Nei	0	2016	\N	133	Biography,Drama,History	7.1	10701
tt4354756	movie	The Wave	The Wave	0	2019	\N	87	Sci-Fi,Thriller	6.2	7208
tt4356480	movie	The Healer	The Healer	0	2016	\N	113	Comedy,Drama,Family	6.4	9227
tt4359416	movie	Taxi	Taxi	0	2015	\N	82	Comedy,Drama	7.3	17371
tt4361050	movie	Ouija: Origin of Evil	Ouija: Origin of Evil	0	2016	\N	99	Drama,Horror,Mystery	6.2	80012
tt4364194	movie	The Peanut Butter Falcon	The Peanut Butter Falcon	0	2019	\N	97	Adventure,Comedy,Drama	7.6	116052
tt4370784	movie	The Innocents	Les innocentes	0	2016	\N	115	Drama,History	7.3	12080
tt4372390	movie	Detour	Detour	0	2016	\N	97	Action,Thriller	6.2	6783
tt4374460	movie	Aferim!	Aferim!	0	2015	\N	108	Adventure,Comedy,Drama	7.6	8206
tt4375438	movie	The Club	El club	0	2015	\N	98	Drama,Mystery,Thriller	7.2	12445
tt4382552	movie	Hot Girls Wanted	Hot Girls Wanted	0	2015	\N	84	Crime,Documentary	6.1	18880
tt4385888	movie	20th Century Women	20th Century Women	0	2016	\N	119	Comedy,Drama	7.3	51497
tt4387040	movie	Airlift	Airlift	0	2016	\N	130	Drama,History	7.9	60277
tt4400038	movie	Chocolat	Chocolat	0	2016	\N	119	Biography,Drama	7.0	8507
tt4400058	movie	Babysitting 2	Babysitting 2	0	2015	\N	93	Comedy	6.4	8101
tt4400994	movie	The Ballad of Lefty Brown	The Ballad of Lefty Brown	0	2017	\N	111	Action,Drama,Western	6.3	8483
tt4411504	movie	The Clan	El Clan	0	2015	\N	108	Biography,Crime,Drama	6.9	14922
tt4411584	movie	The Secret: Dare to Dream	The Secret: Dare to Dream	0	2020	\N	107	Drama,Romance	6.5	19203
tt4411596	movie	My Cousin Rachel	My Cousin Rachel	0	2017	\N	106	Drama,Mystery,Romance	6.0	21786
tt4412362	movie	My Big Night	Mi gran noche	0	2015	\N	100	Comedy,Romance	6.1	5008
tt4420704	movie	Kedi	Kedi	0	2016	\N	79	Documentary	7.6	16492
tt4425064	movie	Steve Jobs: The Man in the Machine	Steve Jobs: The Man in the Machine	0	2015	\N	128	Biography,Documentary	6.9	6712
tt4425200	movie	John Wick: Chapter 2	John Wick: Chapter 2	0	2017	\N	122	Action,Crime,Thriller	7.4	551546
tt4428728	movie	The Crew	Braqueurs	0	2015	\N	81	Action,Crime,Drama	6.3	5560
tt4428788	movie	Marguerite	Marguerite	0	2015	\N	129	Comedy,Drama,Music	6.9	5807
tt4428814	movie	The Measure of a Man	La loi du marché	0	2015	\N	91	Drama	6.8	7029
tt4429128	movie	Papanasam	Papanasam	0	2015	\N	179	Crime,Drama,Mystery	8.4	9194
tt4429160	movie	Red Shoes and the Seven Dwarfs	Red Shoes and the Seven Dwarfs	0	2019	\N	92	Action,Adventure,Animation	6.5	6205
tt4430136	movie	Pyaar Ka Punchnama 2	Pyaar Ka Punchnama 2	0	2015	\N	137	Comedy,Drama,Romance	7.2	17024
tt4430212	movie	Drishyam	Drishyam	0	2015	\N	163	Crime,Drama,Mystery	8.2	103598
tt4432480	movie	RangiTaranga	RangiTaranga	0	2015	\N	149	Mystery,Thriller	8.1	15731
tt4434004	movie	Udta Punjab	Udta Punjab	0	2016	\N	148	Crime,Drama	7.7	33517
tt4439120	movie	Tag	Riaru onigokko	0	2015	\N	85	Action,Drama,Fantasy	6.1	8751
tt4442758	movie	Temper	Temper	0	2015	\N	147	Action,Crime,Drama	7.4	8207
tt4443658	movie	Better Watch Out	Better Watch Out	0	2016	\N	89	Comedy,Horror,Thriller	6.5	49848
tt4450706	movie	Kocan Kadar Konus	Kocan Kadar Konus	0	2015	\N	108	Comedy,Drama,Fantasy	6.1	5808
tt4451458	movie	Endless Poetry	Poesía sin fin	0	2016	\N	128	Biography,Drama,Fantasy	7.5	6898
tt4457344	movie	Dave Made a Maze	Dave Made a Maze	0	2017	\N	80	Adventure,Comedy,Fantasy	6.3	9914
tt4460792	movie	Calm with Horses	Calm with Horses	0	2019	\N	100	Crime,Drama,Thriller	6.8	8120
tt4463894	movie	Shaft	Shaft	0	2019	\N	111	Action,Comedy,Crime	6.4	61171
tt4465572	movie	American Woman	American Woman	0	2018	\N	111	Drama,Mystery	6.8	8418
tt4466490	movie	Sieranevada	Sieranevada	0	2016	\N	173	Comedy,Drama	7.3	6000
tt4466936	movie	Blind Date	Un peu, beaucoup, aveuglément!	0	2015	\N	90	Comedy,Romance	6.6	7295
tt4468634	movie	Certain Women	Certain Women	0	2016	\N	107	Drama	6.4	16745
tt4468740	movie	Paddington 2	Paddington 2	0	2017	\N	103	Adventure,Comedy,Family	7.8	108280
tt4477292	movie	Cosmos	Cosmos	0	2019	\N	128	Adventure,Mystery,Sci-Fi	6.0	7300
tt4481066	movie	Giant Little Ones	Giant Little Ones	0	2018	\N	93	Drama	7.2	10559
tt4481414	movie	Gifted	Gifted	0	2017	\N	101	Drama	7.6	153875
tt4489416	movie	The Anthem of the Heart	Kokoro ga sakebitagatterunda.	0	2015	\N	119	Animation,Drama,Family	7.3	6798
tt4494718	movie	Final Portrait	Final Portrait	0	2017	\N	90	Biography,Comedy,Drama	6.3	6280
tt4495098	movie	Gran Turismo	Gran Turismo	0	2023	\N	134	Action,Adventure,Drama	7.1	127070
tt4500922	movie	Maze Runner: The Death Cure	Maze Runner: The Death Cure	0	2018	\N	143	Action,Adventure,Sci-Fi	6.3	181180
tt4501244	movie	Why Him?	Why Him?	0	2016	\N	111	Comedy	6.2	132229
tt4501268	movie	Maharaj	Maharaj	0	2024	\N	131	Biography,Crime,Drama	6.5	15334
tt4501454	movie	The Meddler	The Meddler	0	2015	\N	103	Comedy,Drama,Romance	6.3	14775
tt4511200	movie	Manifesto	Manifesto	0	2015	\N	95	Drama	6.5	7482
tt4513316	movie	Novitiate	Novitiate	0	2017	\N	123	Drama	6.7	5615
tt4513674	movie	Café Society	Café Society	0	2016	\N	96	Comedy,Drama,Romance	6.6	83722
tt4513678	movie	Ghostbusters: Afterlife	Ghostbusters: Afterlife	0	2021	\N	124	Adventure,Comedy,Fantasy	7.0	235096
tt4516162	movie	Martin Eden	Martin Eden	0	2019	\N	129	Drama,Romance	7.0	8342
tt4520988	movie	Frozen II	Frozen II	0	2019	\N	103	Adventure,Animation,Comedy	6.8	210730
tt4530422	movie	Overlord	Overlord	0	2018	\N	110	Action,Horror,Sci-Fi	6.6	112228
tt4537896	movie	White Boy Rick	White Boy Rick	0	2018	\N	111	Crime,Drama	6.5	47087
tt4538916	movie	Finding Your Feet	Finding Your Feet	0	2017	\N	111	Comedy,Drama,Family	6.8	7675
tt4540710	movie	Miss Sloane	Miss Sloane	0	2016	\N	132	Drama	7.5	86773
tt4547056	movie	The Girl with All the Gifts	The Girl with All the Gifts	0	2016	\N	111	Action,Adventure,Drama	6.6	67552
tt4547194	movie	I Kill Giants	I Kill Giants	0	2017	\N	106	Drama,Fantasy,Thriller	6.1	33678
tt4550098	movie	Nocturnal Animals	Nocturnal Animals	0	2016	\N	116	Drama,Thriller	7.4	331497
tt4555426	movie	Darkest Hour	Darkest Hour	0	2017	\N	125	Biography,Drama,History	7.4	234499
tt4558200	movie	Crown Vic	Crown Vic	0	2019	\N	110	Crime,Drama,Mystery	6.5	9116
tt4560008	movie	This Beautiful Fantastic	This Beautiful Fantastic	0	2016	\N	92	Comedy,Drama,Romance	6.9	14122
tt4560436	movie	Mile 22	Mile 22	0	2018	\N	94	Action,Thriller	6.1	91557
tt4562518	movie	The Distinguished Citizen	El ciudadano ilustre	0	2016	\N	118	Comedy,Drama	7.5	14085
tt4572514	movie	Patriots Day	Patriots Day	0	2016	\N	133	Action,Crime,Drama	7.3	119686
tt4572792	movie	The Book of Henry	The Book of Henry	0	2017	\N	105	Crime,Drama,Thriller	6.6	30363
tt4572820	movie	For the Love of Spock	For the Love of Spock	0	2016	\N	111	Biography,Documentary	7.6	5020
tt4575576	movie	Christopher Robin	Christopher Robin	0	2018	\N	104	Adventure,Comedy,Drama	7.2	88902
tt4585660	movie	Klown Forever	Klovn Forever	0	2015	\N	99	Comedy,Drama	6.2	5536
tt4587656	movie	The Star	The Star	0	2017	\N	86	Adventure,Animation,Comedy	6.3	10266
tt4595186	movie	Luckiest Girl Alive	Luckiest Girl Alive	0	2022	\N	113	Drama,Mystery,Thriller	6.4	58879
tt4595882	movie	Can You Ever Forgive Me?	Can You Ever Forgive Me?	0	2018	\N	106	Biography,Comedy,Crime	7.1	57929
tt4596814	movie	S/O Satyamurthy	S/O Satyamurthy	0	2015	\N	162	Action,Drama	7.1	7545
tt4602066	movie	The Catcher Was a Spy	The Catcher Was a Spy	0	2018	\N	94	Biography,Drama,War	6.3	13253
tt4610378	movie	The Resistance Banker	Bankier van het verzet	0	2018	\N	123	Biography,Drama,War	6.9	11277
tt4613254	movie	Heartstone	Hjartasteinn	0	2016	\N	129	Drama,Romance	7.4	6626
tt4614584	movie	Purple Hearts	Purple Hearts	0	2022	\N	122	Drama,Music,Romance	6.7	66275
tt4614612	movie	Peterloo	Peterloo	0	2018	\N	154	Drama,History	6.5	5836
tt4618398	movie	Boruto: Naruto the Movie	Boruto: Naruto the Movie	0	2015	\N	95	Action,Adventure,Animation	7.7	13155
tt4621630	movie	Secuestro	Secuestro	0	2016	\N	105	Crime,Drama,Mystery	6.4	10005
tt4621872	movie	Like Crazy	La pazza gioia	0	2016	\N	116	Comedy,Drama	7.1	10553
tt4622512	movie	Battle of the Sexes	Battle of the Sexes	0	2017	\N	121	Biography,Comedy,Drama	6.7	62469
tt4622682	movie	Above the Shadows	Above the Shadows	0	2019	\N	111	Drama,Fantasy,Romance	6.1	5353
tt4624424	movie	Storks	Storks	0	2016	\N	87	Adventure,Animation,Comedy	6.8	70776
tt4630550	movie	The Unknown Girl	La fille inconnue	0	2016	\N	113	Crime,Drama,Mystery	6.5	10842
tt4630562	movie	The Fate of the Furious	The Fate of the Furious	0	2017	\N	136	Action,Crime,Thriller	6.6	267322
tt4633690	movie	Shot Caller	Shot Caller	0	2017	\N	121	Crime,Drama,Thriller	7.3	109431
tt4633694	movie	Spider-Man: Into the Spider-Verse	Spider-Man: Into the Spider-Verse	0	2018	\N	117	Action,Adventure,Animation	8.4	748287
tt4635372	movie	Masaan	Masaan	0	2015	\N	109	Drama	8.1	33743
tt4640206	movie	Sachin - A Billion Dreams	Sachin	0	2017	\N	138	Documentary,Sport	8.4	8570
tt4642192	movie	The Keeper	Trautmann	0	2018	\N	120	Biography,Drama,Romance	7.3	7364
tt4644382	movie	Monkey King: Hero Is Back	Xi You ji: Da Sheng gui lai	0	2015	\N	89	Action,Adventure,Animation	6.7	5016
tt4645330	movie	Denial	Denial	0	2016	\N	109	Biography,Drama	6.8	24574
tt4645368	movie	It's Only the End of the World	Juste la fin du monde	0	2016	\N	97	Drama	6.8	25973
tt4648786	movie	Harriet	Harriet	0	2019	\N	125	Action,Biography,Drama	6.7	34411
tt4649416	movie	Almost Christmas	Almost Christmas	0	2016	\N	111	Comedy,Drama,Romance	6.2	8848
tt4649466	movie	Kingsman: The Golden Circle	Kingsman: The Golden Circle	0	2017	\N	141	Action,Adventure,Comedy	6.7	391085
tt4651466	movie	Joe Bell	Good Joe Bell	0	2020	\N	94	Biography,Drama	6.2	10265
tt4651520	movie	Bad Moms	Bad Moms	0	2016	\N	100	Comedy	6.2	139067
tt4652650	movie	Please Stand By	Please Stand By	0	2017	\N	93	Comedy,Drama	6.7	16482
tt4659056	movie	The Day Will Come	Der kommer en dag	0	2016	\N	119	Drama	7.9	6359
tt4666726	movie	Christine	Christine	0	2016	\N	119	Biography,Drama	6.9	17569
tt4669186	movie	Kevin Hart: What Now?	Kevin Hart: What Now?	0	2016	\N	96	Comedy,Documentary	6.0	10171
tt4669252	movie	Georgetown	Georgetown	0	2019	\N	99	Biography,Crime,Drama	6.2	6538
tt4669264	movie	Beirut	Beirut	0	2018	\N	109	Action,Adventure,Crime	6.5	26274
tt4669296	movie	Lords of Chaos	Lords of Chaos	0	2018	\N	118	Biography,Drama,Horror	6.6	21583
tt4669788	movie	On the Basis of Sex	On the Basis of Sex	0	2018	\N	120	Biography,Drama,History	7.1	41367
tt4669986	movie	Loving	Loving	0	2016	\N	123	Biography,Drama,Romance	7.0	38069
tt4679210	movie	Premam	Premam	0	2015	\N	156	Comedy,Drama,Romance	8.3	26633
tt4680182	movie	Colossal	Colossal	0	2016	\N	109	Comedy,Drama,Fantasy	6.2	72297
tt4682786	movie	Collateral Beauty	Collateral Beauty	0	2016	\N	97	Drama,Romance	6.8	107947
tt4682788	movie	Loving Pablo	Loving Pablo	0	2017	\N	123	Biography,Crime,Drama	6.4	23372
tt4683366	movie	Ghayal Once Again	Ghayal Once Again	0	2016	\N	127	Action,Drama,Thriller	6.2	5520
tt4686844	movie	The Death of Stalin	The Death of Stalin	0	2017	\N	107	Comedy,Drama,History	7.3	122212
tt4693358	movie	OtherLife	OtherLife	0	2017	\N	96	Crime,Drama,Mystery	6.2	17558
tt4695012	movie	It Comes at Night	It Comes at Night	0	2017	\N	91	Drama,Horror,Mystery	6.1	108604
